"RD_ID","유기번호","접수일","발견장소","품종","색상","나이","체중","상태","성별","중성화여부","특징","썸네일","이미지","공고시작일","공고마감일","기준일자","보호소코드"
2982,441553202202968,"20221027","향남읍 요리 91-2","믹스견","갈검","2022","3","보호중","F","N","3개월추정, 입주변이 검음, 쳐진 귀가 너무 귀여움","http://www.animal.go.kr/files/shelter/2022/10/202210271010729_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010729.jpg","20221027","20221107","20221108",42
2983,441553202202967,"20221027","정남면 고지5길 24","믹스견","흰회검","2020","8","보호중","F","U","시츄를 닮은 친구, 검회색빛 털이 매력적임","http://www.animal.go.kr/files/shelter/2022/10/202210271010912_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010912.jpg","20221027","20221107","20221108",42
2984,441553202202966,"20221027","정남면 고지5길 24","말티즈","흰","2017","4","보호중","M","N","앙칼진 성격, 마음에 안들면 짜증냄ㅎ, 낯가림 조금 있음","http://www.animal.go.kr/files/shelter/2022/10/202210271010655_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010655.jpg","20221027","20221107","20221108",42
2985,441553202202965,"20221027","정남면 고지5길 24","프렌치 불독","흰검","2019","10","보호중","F","U","얼룩무늬 불독, 낯가림없음, 호기심이 많음","http://www.animal.go.kr/files/shelter/2022/10/202210271010415_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010415.jpg","20221027","20221107","20221108",42
2986,441553202202964,"20221027","정남면 문학리 723","믹스견","갈검","2021","15","보호중","M","U","얼굴이 길고 귀가 뾰족함, 아직 어려보임","http://www.animal.go.kr/files/shelter/2022/10/20221027101001_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/20221027101001.jpg","20221027","20221107","20221108",42
2987,427342202200615,"20221027","안심 뉴타운 부근","믹스견","갈","2021","4","보호중","F","N","연두색 목줄 착용, 온순함","http://www.animal.go.kr/files/shelter/2022/10/20221027151090_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/20221027151090.jpg","20221027","20221107","20221108",27
2988,411313202200800,"20221026","성산2동 임대아파트","핏불테리어","회검","2021","12","보호중","M","Y","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010961_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010961.jpg","20221027","20221107","20221108",34
2989,411313202200799,"20221026","성산2동 임대아파트","핏불테리어","흰검","2021","17","보호중","M","Y","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010306_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010306.jpg","20221027","20221107","20221108",34
2990,411313202200798,"20221026","성산2동 임대아파트","핏불테리어","흰회","2021","14","보호중","F","N","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010422_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010422.jpg","20221027","20221107","20221108",34
2991,411313202200797,"20221026","성산2동 임대아파트","핏불테리어","흰검","2020","19","보호중","F","N","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010557_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010557.jpg","20221027","20221107","20221108",34
2992,411313202200796,"20221026","성산2동 임대아파트","핏불테리어","흰검","2021","15","종료(반환)","M","Y","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010881_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010881.jpg","20221027","20221107","20221108",34
2993,411313202200795,"20221026","성산2동 임대아파트","핏불테리어","흰갈","2021","18","종료(반환)","M","Y","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010311_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010311.jpg","20221027","20221107","20221108",34
2994,411313202200794,"20221026","성산2동 임대아파트","핏불테리어","흰갈","2019","22","보호중","M","Y","착함","http://www.animal.go.kr/files/shelter/2022/10/202210271010928_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271010928.jpg","20221027","20221107","20221108",34
2995,428354202201952,"20221026","북구도서관","페키니즈","흰","2017","3.0","종료(반환)","M","N","마이크로칩확인,유실견","http://www.animal.go.kr/files/shelter/2022/10/202210271410123_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271410123.jpeg","20221028","20221107","20221108",59
2996,430364202200294,"20221026","효평동 581-2 인근","진도견","흰","2022","15","종료(반환)","M","U","주인반환","http://www.animal.go.kr/files/shelter/2022/10/202210281010547_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281010547.jpg","20221028","20221107","20221108",88
2997,430364202200293,"20221026","삼성동 148-28 인근","믹스견","흰갈검","2022","5","보호중","M","U"," ","http://www.animal.go.kr/files/shelter/2022/10/20221028101079_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/20221028101079.jpg","20221028","20221107","20221108",88
2998,430365202200588,"20221026","대전광역시 중구 유천동 청운동물병원 주변 ","푸들","금","2019","4.00","종료(반환)","M","U",".","http://www.animal.go.kr/files/shelter/2022/10/202210271910538_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271910538.png","20221027","20221107","20221108",88
2999,411314202200546,"20221026","중앙로29길42-49","웰시 코기 펨브로크","흰갈검","2019","12","종료(반환)","M","N","왼쪽눈청회색인오드아이로사람을좋아하고잘따르며온순함","http://www.animal.go.kr/files/shelter/2022/10/202210271110434[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210271110434[1].jpg","20221027","20221107","20221108",32
3000,426334202200996,"20221026","구청 당직실(장림 추정)","시베리안 허스키","흰회","2014","20","종료(반환)","F","U","119에서 유기견 포획 후 구청으로 인계함","http://www.animal.go.kr/files/shelter/2022/10/202210272010497[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210272010497[1].jpg","20221027","20221107","20221108",17
3001,426333202200878,"20221026","우동 1527","라브라도 리트리버","갈","2018","23","종료(반환)","F","U","순함, 갈색","http://www.animal.go.kr/files/shelter/2022/10/202210281010756[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281010756[1].jpg","20221028","20221107","20221108",90
3002,426330202200485,"20221026","만덕고갯길 236-57 ","혼합","갈","2022","4.5","보호중","M","N","예민함, 사나움","http://www.animal.go.kr/files/shelter/2022/10/202210270910503_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210270910503.jpg","20221027","20221107","20221108",90
2823,428352202200542,"20221028","연수구 옥련동 248-6 양지노래방","믹스견","흰","2022","2.7","보호중","F","N","겁많음/활발함","http://www.animal.go.kr/files/shelter/2022/10/202210291010104_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210291010104.jpg","20221031","20221110","20221108",12
2829,441402202200555,"20221028","군포시청에서 인수","비숑 프리제","흰","2021","4","종료(반환)","M","Y","순함,활발함,칩있음","http://www.animal.go.kr/files/shelter/2022/10/202210281110196_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281110196.jpg","20221028","20221109","20221108",40
2830,441393202202103,"20221028","안산역 부근","비숑 프리제","흰","2022","3.5","보호중","M","N","5개월추정,순함,소심함,낯가림","http://www.animal.go.kr/files/shelter/2022/10/202210281610384_s[1].jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281610384.jpg","20221028","20221107","20221108",40
2831,441393202202100,"20221028","본오동853-7부근","말티즈","흰","2017","4","보호중","M","N","발습진,등피부병,겁많음,오른쪽윗꺼풀혹,꼬리남기고미용","http://www.animal.go.kr/files/shelter/2022/10/202210281110939[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281110939[1].jpg","20221028","20221107","20221108",40
2832,441393202202099,"20221028","고잔동780부근","푸들","흰","2019","3.5","보호중","F","U","부정교합,순함,청록색하네스","http://www.animal.go.kr/files/shelter/2022/10/20221028091044_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/20221028091044.jpg","20221028","20221107","20221108",40
2833,427348202201101,"20221028","가창면 가창로 119길 64-1","진도견","흰","2022","7","종료(반환)","M","N","순함","http://www.animal.go.kr/files/shelter/2022/10/202210281210112_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281210112.jpg","20221028","20221107","20221108",95
2839,441399202202630,"20221028","수동면","믹스견","검","2019","6.5","종료(자연사)","M","N","빨강색 목줄을 착용함.","http://www.animal.go.kr/files/shelter/2022/10/202210281910277_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281910277.jpg","20221028","20221107","20221108",61
2840,441399202202629,"20221028","금곡동","믹스견","흰갈","2018","11.5","종료(반환)","F","U","빨강색 목줄을 착용함.","http://www.animal.go.kr/files/shelter/2022/10/202210281310419_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281310419.jpg","20221028","20221107","20221108",61
2859,426340202200527,"20221028","대변공영주차장","믹스견","검","2019","13","보호중","F","U","초록색 목줄 착용, 순함","http://www.animal.go.kr/files/shelter/2022/10/202210280910528_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210280910528.jpg","20221028","20221107","20221108",90
2860,426340202200526,"20221028","정관주민자치회건물 부근 농협","시바","갈검","2022","12","종료(반환)","F","U","검정색 목줄 착용","http://www.animal.go.kr/files/shelter/2022/10/202210280910688_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210280910688.jpg","20221028","20221107","20221108",90
2862,441401202201569,"20221028","장곡동 674-3","믹스견","갈검","2022","4","보호중","M","N","주둥이 검정, 성격 온순","http://www.animal.go.kr/files/shelter/2022/10/202210281310997_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281310997.jpg","20221028","20221107","20221108",41
2863,441401202201564,"20221028","포동 20-97","믹스견","갈","2017","17","보호중","F","N","떠돌이견, 순화 필요","http://www.animal.go.kr/files/shelter/2022/10/202210281210172_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281210172.jpg","20221028","20221107","20221108",41
2866,441554202201763,"20221028","광주시 곤지암읍 신대리 일대","믹스견","흰검","2020","13.00","보호중","F","N","10-86, 칩없음, 겁이 많고 경계가 심한 상태","http://www.animal.go.kr/files/shelter/2022/10/202210281910736_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202210281910736.jpg","20221028","20221107","20221108",48
